Universe,Model,Seed,OOS Sharpe,OOS Return (%),OOS Max DD (%),Future Sharpe,Future Return (%),Future Max DD (%),OOS Sharpe (costed),Future Sharpe (costed)
Crypto_PIT,LSTM (real),42,1.1751507853997756,66.88039116139808,-32.47690278342159,-1.0526311634918253,-43.4685825236197,-51.970359277349786,1.0825139674653197,-1.081507115997925
Crypto_PIT,XGBoost (real),42,1.6332761378222238,90.43177431979905,-20.52229282962932,-0.7269099132516587,-28.402828472811592,-36.86644706041451,1.2841268648229454,-1.1019978695004673
Crypto_PIT,LSTM (real),101,1.2296860102236544,68.39739465146994,-28.493314887051767,-1.1161386165898475,-44.84040675861597,-52.71381646060439,1.115035067510232,-1.163403407074061
Crypto_PIT,XGBoost (real),101,1.4164155200386999,71.6087083372589,-24.493125425620775,-0.3799628304619563,-16.886822081630893,-26.1639713933732,1.0524359604394138,-0.7754435766456512
Crypto_PIT,LSTM (real),202,1.096596742211157,60.0588784671831,-32.476902783421565,-1.0624959100197042,-43.66515834984123,-51.71048682250543,1.0037628515573969,-1.0817972361834352
Crypto_PIT,XGBoost (real),202,1.6180320225627793,92.29393162390261,-20.522292829629247,-0.8199713460756055,-30.97196280208756,-38.62138735455574,1.2854338777711203,-1.1908042749122207
Crypto_PIT,LSTM (real),303,1.1917301446970812,69.59647697285914,-32.47690278342144,-1.0641980363874808,-43.80670331686378,-52.257629983539964,1.1013131591568643,-1.0829324656995192
Crypto_PIT,XGBoost (real),303,1.4832626409052483,81.55896406678539,-22.01264958385719,-0.7518318762632945,-29.251614008524342,-37.61489627160892,1.150314632155428,-1.1230479370331148
Crypto_PIT,LSTM (real),404,1.1276728900209314,64.48450358013717,-33.48352247519031,-1.118100122517952,-45.25445911726666,-53.48765735684147,1.0584204743381918,-1.1225634308939896
Crypto_PIT,XGBoost (real),404,1.5735154365648218,89.42285920881888,-20.79568905295909,-0.817946964172735,-30.95258805687726,-38.604159644922795,1.2400977011319503,-1.1796624625664645
Crypto_PIT,LSTM (real),505,1.3389751769544123,74.99734612566415,-28.622548732313152,-1.080886276446802,-42.90098170686105,-49.1472587544438,1.1589134208063658,-1.1947678728083369
Crypto_PIT,XGBoost (real),505,1.4831888226002745,78.07561582087219,-22.200682963945063,-0.6981339280476109,-27.37464849743344,-35.42271373971378,1.1479886256877123,-1.069118019743624
Crypto_PIT,LSTM (real),606,1.0688993188742584,58.48273059292208,-32.47690278342147,-1.1076752553839035,-44.98223567146902,-53.25637367633927,0.9888897242772827,-1.1181841158973815
Crypto_PIT,XGBoost (real),606,1.3984192424988726,70.73475597533627,-23.676608943875056,-0.6842438872203233,-27.20496286062748,-35.330394297734586,1.0265120424376493,-1.0474630003892047
Crypto_PIT,LSTM (real),707,1.1276728900209314,64.48450358013717,-33.48352247519031,-1.1062958316811953,-44.95763739512852,-53.23547474212241,1.0584204743381918,-1.1108330436979605
Crypto_PIT,XGBoost (real),707,1.3730589844739618,69.23406283238891,-22.329895495436674,-0.8571359509155526,-32.05299827805804,-39.58262659051036,1.0256527480217237,-1.2136902447963802
Crypto_PIT,LSTM (real),808,1.1463557510511617,66.48884890869849,-31.30854394202251,-1.086871234186173,-44.47136752502949,-53.23547474212241,1.076570052128479,-1.0880301668829824
Crypto_PIT,XGBoost (real),808,1.6134102617194739,92.00011220832698,-23.786356293957482,-0.6958577907294105,-27.356248151053343,-35.406352449738684,1.2752326982403603,-1.0694895960069404
Crypto_PIT,LSTM (real),909,1.2392922224326939,75.27707679987547,-31.41755444981583,-1.086871234186173,-44.47136752502949,-53.23547474212241,1.181101710733591,-1.0880301668829824
Crypto_PIT,XGBoost (real),909,1.537153664428906,85.5892825511194,-23.814262273914963,-0.6300989275311657,-25.440303948199183,-34.03726516419393,1.2024973562463284,-0.9998680744719405
