Universe,Window,Model,Seed,Offset,Sharpe,Return (%),Max DD (%),Rebalances,Mean Cash Frac,Mean Top Weight
Crypto_PIT,OOS,Axiom v0.9,42,-0.5,0.9081077286596945,29.698627500807696,-22.727770309199187,68,0.6236382107939992,0.18638341399714378
Crypto_PIT,OOS,Axiom v0.9,101,-0.5,1.0312027330790272,27.344761911420967,-17.75073012240146,57,0.6769401878970562,0.11091494874521984
Crypto_PIT,OOS,Axiom v0.9,202,-0.5,1.4387303466835561,112.28132163827307,-42.44347316916712,72,0.09312373672441518,0.24051953083346778
Crypto_PIT,OOS,Axiom v0.9,303,-0.5,1.3054439474880417,109.89070192082168,-42.16176337240728,105,0.15880013183242409,0.19533278820479597
Crypto_PIT,OOS,Axiom v0.9,404,-0.5,1.2359254600563276,72.84527097002571,-35.79805814853398,105,0.31998018856491023,0.2541722158516573
Crypto_PIT,OOS,Axiom v0.9,505,-0.5,1.3733878116848617,53.97835648663482,-23.980035283338037,63,0.47448670571464463,0.1514407833187647
Crypto_PIT,OOS,Axiom v0.9,606,-0.5,1.4720244131326983,103.00409652114983,-33.80826781338248,94,0.276709979377094,0.2216577684587959
Crypto_PIT,OOS,Axiom v0.9,707,-0.5,1.2334924244146308,23.800317714189735,-11.653267106437053,44,0.789900547734982,0.06996221185848443
Crypto_PIT,OOS,Axiom v0.9,808,-0.5,1.201666101569862,20.083069674624742,-13.08316089623246,44,0.768305420211071,0.05815367267012601
Crypto_PIT,OOS,Axiom v0.9,909,-0.5,1.1951036513807378,45.668590908582665,-22.871980183073774,78,0.5628614795293247,0.10771197145133951
Crypto_PIT,OOS,RAI v6 Fast,-1,-0.5,0.41384436048708806,7.417906139318298,-55.540604773702526,127,0.1804971895271671,0.7956859489872418
Crypto_PIT,OOS,Axiom v0.9,42,0.0,0.9368178508618119,22.21219729147299,-16.76058469221147,62,0.7316535719406928,0.13214847740522917
Crypto_PIT,OOS,Axiom v0.9,101,0.0,1.0467554522709084,19.18784199548329,-12.640533616532638,43,0.7752274112305966,0.0767683318824128
Crypto_PIT,OOS,Axiom v0.9,202,0.0,1.443813362295535,105.40916011412342,-40.359929843092466,77,0.1453785192727272,0.22659175145000274
Crypto_PIT,OOS,Axiom v0.9,303,0.0,1.3089517762572325,99.24577261444219,-38.83409999662808,103,0.23689053465181134,0.17682654125815384
Crypto_PIT,OOS,Axiom v0.9,404,0.0,1.2306622281590134,59.16513787971094,-30.26683748119349,95,0.43659526060217096,0.20999280595257308
Crypto_PIT,OOS,Axiom v0.9,505,0.0,1.37080062132023,40.10794982178834,-18.711076777862328,55,0.5977297725019379,0.11557007145274906
Crypto_PIT,OOS,Axiom v0.9,606,0.0,1.4854316270840218,86.24087622532947,-28.860071878817216,87,0.3859652964250553,0.18923534462350114
Crypto_PIT,OOS,Axiom v0.9,707,0.0,1.1985430928015677,15.050859720453902,-8.314377640750974,26,0.8604978261801748,0.04670385241562051
Crypto_PIT,OOS,Axiom v0.9,808,0.0,1.1615378009236985,12.784695143650815,-9.163554953691886,22,0.8443823551948931,0.03953559935437785
Crypto_PIT,OOS,Axiom v0.9,909,0.0,1.1973379595452573,32.888435485839906,-16.94193207836772,63,0.6790878937712401,0.0791009313896934
Crypto_PIT,OOS,RAI v6 Fast,-1,0.0,0.39431782544978405,8.107755950623364,-50.34949191027987,156,0.265973567533652,0.71172218189119
Crypto_PIT,Holdout,Axiom v0.9,42,-3.5,-1.564828778752835,-68.41994175574727,-72.10425029805673,66,0.07476314741749121,0.42873110277703863
Crypto_PIT,Holdout,Axiom v0.9,101,-3.5,-1.4358568348486318,-57.28064563298661,-61.365008304827285,68,0.09400327095918384,0.32578342683783007
Crypto_PIT,Holdout,Axiom v0.9,202,-3.5,-1.0620977693550462,-52.26735848260613,-60.5585528348877,49,0.0058326464764815985,0.23061334909857176
Crypto_PIT,Holdout,Axiom v0.9,303,-3.5,-1.249189232027689,-61.75381164049547,-68.12011163954439,53,0.011221532956860989,0.22928810095878796
Crypto_PIT,Holdout,Axiom v0.9,404,-3.5,-1.1803798851564509,-58.06469407428529,-64.23833630161265,64,0.023235389498983395,0.3617830060817976
Crypto_PIT,Holdout,Axiom v0.9,505,-3.5,-1.0209030679367457,-48.07325512725784,-57.693241065467035,38,0.04496345885442775,0.2567825378251986
Crypto_PIT,Holdout,Axiom v0.9,606,-3.5,-1.1151399835934532,-54.02327079910404,-60.58890162503457,50,0.01844385166235362,0.32500147988859807
Crypto_PIT,Holdout,Axiom v0.9,707,-3.5,-1.230314709161721,-57.61039561414005,-64.6402543021341,63,0.14764509008598695,0.29125178733213086
Crypto_PIT,Holdout,Axiom v0.9,808,-3.5,-1.092722125198968,-48.872209739560134,-57.53914589865343,80,0.13976498674848248,0.2139190759145421
Crypto_PIT,Holdout,Axiom v0.9,909,-3.5,-1.246096989560566,-55.27395169462929,-61.960962727917234,60,0.06100933735062153,0.23512983470555407
Crypto_PIT,Holdout,RAI v6 Fast,-1,-3.5,-1.8745526935841528,-85.53181565010685,-87.15549824315424,40,0.011180295605977978,0.9082731139478468
Crypto_PIT,Holdout,Axiom v0.9,42,-2.5,-1.5671875379491194,-63.507174614381526,-67.34404729340461,75,0.17945821294247682,0.3792645319882994
Crypto_PIT,Holdout,Axiom v0.9,101,-2.5,-1.4366123886928361,-51.524682715348824,-55.56656016380265,71,0.21952646152718805,0.281315784627315
Crypto_PIT,Holdout,Axiom v0.9,202,-2.5,-1.0628745384779075,-51.88634566195367,-60.17030069347092,50,0.015689189828585907,0.22829189393838428
Crypto_PIT,Holdout,Axiom v0.9,303,-2.5,-1.2502029783610071,-61.008577906431725,-67.37680368143145,55,0.0299103249367433,0.22491516982538726
Crypto_PIT,Holdout,Axiom v0.9,404,-2.5,-1.1769607951419956,-56.30769685254876,-62.53146520164573,67,0.061180038901013395,0.34758893992937523
Crypto_PIT,Holdout,Axiom v0.9,505,-2.5,-1.0197591688737047,-45.22315675327378,-54.71311848573098,43,0.11353265997032362,0.23858918662607184
Crypto_PIT,Holdout,Axiom v0.9,606,-2.5,-1.113619405350057,-52.72891787336418,-59.312281922360285,54,0.04833833373076637,0.3149275762670981
Crypto_PIT,Holdout,Axiom v0.9,707,-2.5,-1.2228154415949601,-47.87627599460256,-55.08023796619222,66,0.32577132188292657,0.23123295886864922
Crypto_PIT,Holdout,Axiom v0.9,808,-2.5,-1.0870420278097959,-40.765587888215784,-49.02419511733293,78,0.30629816038894325,0.1718684802265508
Crypto_PIT,Holdout,Axiom v0.9,909,-2.5,-1.2504668327796875,-51.38851196103013,-58.01923040968426,61,0.1500967287847425,0.21237498450278897
Crypto_PIT,Holdout,RAI v6 Fast,-1,-2.5,-1.8766796219965958,-85.13744749547486,-86.79249184619103,42,0.02845791621997848,0.8948769699235049
Crypto_PIT,Holdout,Axiom v0.9,42,-1.5,-1.5746810825518793,-52.921770932977275,-56.82330080213928,74,0.3724465708306559,0.2883693407197193
Crypto_PIT,Holdout,Axiom v0.9,101,-1.5,-1.4656375775106922,-40.8171368920086,-44.36325548820196,61,0.43099754432571064,0.2060844697703341
Crypto_PIT,Holdout,Axiom v0.9,202,-1.5,-1.059376819206521,-50.742946775409095,-58.99785439856908,52,0.04139197620176803,0.22223239893051341
Crypto_PIT,Holdout,Axiom v0.9,303,-1.5,-1.2572138937602564,-59.23995765067942,-65.55602472452583,55,0.0771400676130422,0.2137424889014192
Crypto_PIT,Holdout,Axiom v0.9,404,-1.5,-1.173300686203994,-52.19173102247061,-58.439661661953735,70,0.14974194302963942,0.3141938295948078
Crypto_PIT,Holdout,Axiom v0.9,505,-1.5,-1.0122951917137746,-38.61923254165244,-47.67186721887363,47,0.25884498609716816,0.20018253901946514
Crypto_PIT,Holdout,Axiom v0.9,606,-1.5,-1.1083892112806717,-49.43192219714532,-55.992558087856715,58,0.12144337514608028,0.29082151904572834
Crypto_PIT,Holdout,Axiom v0.9,707,-1.5,-1.2081777871437922,-32.031104773101724,-38.27440105846854,57,0.5768737288732639,0.1457815199345971
Crypto_PIT,Holdout,Axiom v0.9,808,-1.5,-1.0757714141385213,-27.892603404180804,-34.69566064861577,64,0.5448701617841035,0.11297536262826044
Crypto_PIT,Holdout,Axiom v0.9,909,-1.5,-1.2559649626980995,-42.96615158636229,-49.30888468627626,61,0.32514551749242465,0.16879767301334234
Crypto_PIT,Holdout,RAI v6 Fast,-1,-1.5,-1.8789109818332477,-83.84138234309677,-85.56260983470328,54,0.06975998946821736,0.8643997710171496
Crypto_PIT,Holdout,Axiom v0.9,42,-0.5,-1.5584683003550026,-35.59291628517176,-38.992966821259344,55,0.6159730635498557,0.17485760123842858
Crypto_PIT,Holdout,Axiom v0.9,101,-0.5,-1.4640298035936938,-25.643920309166933,-28.407682253593077,40,0.6690894829096595,0.12031168237255786
Crypto_PIT,Holdout,Axiom v0.9,202,-0.5,-1.064670352342784,-48.20642111711779,-56.39319876151229,54,0.10506273264634655,0.2072320184441874
Crypto_PIT,Holdout,Axiom v0.9,303,-0.5,-1.271334003797045,-54.749444124052424,-61.0245720309931,58,0.18438772801925327,0.18896425486291754
Crypto_PIT,Holdout,Axiom v0.9,404,-0.5,-1.1694163956172459,-43.41219961594012,-49.468647934700876,69,0.32393846694867695,0.2498398791138282
Crypto_PIT,Holdout,Axiom v0.9,505,-0.5,-1.023239912951803,-27.940634312431946,-35.474383679587284,47,0.48763388277699704,0.13938131525400876
Crypto_PIT,Holdout,Axiom v0.9,606,-0.5,-1.1181125952024298,-42.70386878323305,-48.95728475324274,60,0.27276779257069445,0.24079750837671504
Crypto_PIT,Holdout,Axiom v0.9,707,-0.5,-1.180787654344612,-16.262582703067896,-20.273403986223236,29,0.7902563923428904,0.07273815111785975
Crypto_PIT,Holdout,Axiom v0.9,808,-0.5,-1.0891250379093291,-15.193195993291441,-19.37970469724375,30,0.7627538253396857,0.058963359143720036
Crypto_PIT,Holdout,Axiom v0.9,909,-0.5,-1.262218061711686,-29.499616046178858,-34.624998274899845,52,0.5682634961988635,0.10714302006057515
Crypto_PIT,Holdout,RAI v6 Fast,-1,-0.5,-1.865204196753636,-80.43118188753292,-82.36508410735082,67,0.15849973132790426,0.7966259502145919
Crypto_PIT,Holdout,Axiom v0.9,42,0.0,-1.560620877231871,-26.670133919552754,-29.565330299167243,39,0.724933872432338,0.12424022504242001
Crypto_PIT,Holdout,Axiom v0.9,101,0.0,-1.4200502865648186,-18.04665286150121,-20.152333225554138,31,0.7682143439711029,0.08386704759129608
Crypto_PIT,Holdout,Axiom v0.9,202,0.0,-1.0673200465638022,-45.76669640835983,-53.85315336027884,56,0.16173120273292602,0.19343615705558287
Crypto_PIT,Holdout,Axiom v0.9,303,0.0,-1.2706389703688101,-50.61895893205898,-56.81149417456306,63,0.2693639689840278,0.16971448627417704
Crypto_PIT,Holdout,Axiom v0.9,404,0.0,-1.1770650671171603,-37.0899934912787,-42.69348232192975,64,0.4408914915641004,0.20666189046204747
Crypto_PIT,Holdout,Axiom v0.9,505,0.0,-1.043144243497556,-21.943137454159846,-28.16996708851442,36,0.6107779705836686,0.10722498402340622
Crypto_PIT,Holdout,Axiom v0.9,606,0.0,-1.109894195855116,-37.077513547208596,-42.9971606395986,58,0.38228541775488994,0.2042092442952849
Crypto_PIT,Holdout,Axiom v0.9,707,0.0,-1.2092004685499866,-11.223101504886145,-14.058012721695452,19,0.8611402616742063,0.048302630039833705
Crypto_PIT,Holdout,Axiom v0.9,808,0.0,-1.1186288162613958,-10.4412355415608,-13.458286896984825,16,0.8415127417563293,0.040936890144214276
Crypto_PIT,Holdout,Axiom v0.9,909,0.0,-1.2215584881187762,-21.605118948727586,-25.818236851410493,41,0.6835661034047443,0.0788012574586712
Crypto_PIT,Holdout,RAI v6 Fast,-1,0.0,-1.839162669939042,-77.18731344647567,-79.22765861915221,86,0.22554846722118435,0.7439042187496454
